Year,Region,Region code,Country,Country Code,Data categories,Indicator coverage and disaggregation,Data available last 5 years,Data available last 10 years,First administrative level,Second administrative level,Machine readable,Non-proprietary,Download options,Metadata available,Terms of use,Overall score
2022,"Western Africa","AFW","Ghana","GHA","International trade",1,1,1,-,-,1,1,1,0,0,7
2022,"Western Africa","AFW","Ghana","GHA","Balance of payments",1,1,1,-,-,0,1,0,0.5,0,5.5
2022,"Western Africa","AFW","Ghana","GHA","Agriculture and land use",1,0.5,0.5,0,0,0.5,1,0.5,0.5,0,4.5
2022,"Western Africa","AFW","Ghana","GHA","Resource use",0.5,0.5,0.5,0,-,0.5,1,0,0.5,0,4
2022,"Western Africa","AFW","Ghana","GHA","Energy",0,0,0,-,-,0,0,0,0,0,0
2022,"Western Africa","AFW","Ghana","GHA","Pollution",0,0,0,0,-,0,0,0,0,0,0
2022,"Western Africa","AFW","Ghana","GHA","Built environment",1,0.5,0.5,1,0,0,1,0,0.5,0,4.5
2022,"Western Africa","AFW","Ghana","GHA","All Categories",15.5,11,10.5,10,4,5.5,20,6,9,0,91.5
2022,"Western Africa","AFW","Guinea","GIN","Population & vital statistics",1,0.5,0.5,0.5,0.5,0,1,0.5,0.5,0,5
2022,"Western Africa","AFW","Guinea","GIN","Education facilities",1,1,1,0.5,0,0,1,0,0.5,0,5
2022,"Western Africa","AFW","Guinea","GIN","Education outcomes",1,1,1,1,0,0,1,0.5,0.5,0,6
2022,"Western Africa","AFW","Guinea","GIN","Health facilities",1,0.5,0.5,0.5,0,0,1,0,0.5,0,4
2022,"Western Africa","AFW","Guinea","GIN","Health outcomes",0.5,0.5,0.5,0.5,0,0,1,0,0.5,0,3.5
2022,"Western Africa","AFW","Guinea","GIN","Reproductive health",1,0.5,0.5,0.5,0,0,1,0.5,0.5,0,4.5
2022,"Western Africa","AFW","Guinea","GIN","Food security & nutrition",1,0.5,0.5,0.5,-,0,1,0.5,0.5,0,5
2022,"Western Africa","AFW","Guinea","GIN","Gender statistics",0.5,0.5,0.5,0,0,0,1,0.5,0.5,0,3.5
2022,"Western Africa","AFW","Guinea","GIN","Crime & justice",0.5,0.5,0.5,0,0,0,1,0.5,0.5,0,3.5
2022,"Western Africa","AFW","Guinea","GIN","Poverty & income",1,0.5,0,1,0,0,1,0.5,0.5,0,4.5
2022,"Western Africa","AFW","Guinea","GIN","National accounts",0.5,0.5,0.5,0,-,0,1,0,0.5,0,3.5
2022,"Western Africa","AFW","Guinea","GIN","Labor",1,0.5,0.5,0,0,0,1,0.5,0.5,0,4
2022,"Western Africa","AFW","Guinea","GIN","Price indexes",1,1,1,0,-,0,1,0.5,0.5,0,5.5
2022,"Western Africa","AFW","Guinea","GIN","Government finance",1,1,1,0,-,0,1,0.5,0.5,0,5.5
2022,"Western Africa","AFW","Guinea","GIN","Money & banking",1,0.5,1,-,-,0.5,1,0.5,0.5,0.5,6.5
2022,"Western Africa","AFW","Guinea","GIN","International trade",0.5,0.5,0.5,-,-,0,1,0,0.5,0,4
2022,"Western Africa","AFW","Guinea","GIN","Balance of payments",1,1,1,-,-,0,1,0.5,0.5,0,6
2022,"Western Africa","AFW","Guinea","GIN","Agriculture and land use",1,0.5,0.5,0.5,0,0,1,0.5,0.5,0,4.5
2022,"Western Africa","AFW","Guinea","GIN","Resource use",1,0.5,0.5,0,-,0,1,0.5,0.5,0,4.5
2022,"Western Africa","AFW","Guinea","GIN","Energy",0.5,0,0.5,-,-,0,1,0,0.5,0,2.5
2022,"Western Africa","AFW","Guinea","GIN","Pollution",1,0.5,0.5,0,-,0,1,0.5,0.5,0,4.5
2022,"Western Africa","AFW","Guinea","GIN","Built environment",1,0.5,0.5,0.5,0,0,1,0.5,0.5,0,4.5
2022,"Western Africa","AFW","Guinea","GIN","All Categories",19,13,13.5,7.5,5,0.5,22,8,11,0.5,100
2022,"Western Africa","AFW","Liberia","LBR","Population & vital statistics",0.5,0.5,0,0,0,0,1,0,1,0,3
2022,"Western Africa","AFW","Liberia","LBR","Education facilities",0.5,0,0,0,0,1,1,1,0.5,0,4
2022,"Western Africa","AFW","Liberia","LBR","Education outcomes",0,0,0,0,0,0,0,0,0,0,0
2022,"Western Africa","AFW","Liberia","LBR","Health facilities",0.5,0.5,0.5,0,0,0,1,0,0.5,0,3
2022,"Western Africa","AFW","Liberia","LBR","Health outcomes",0.5,0.5,0.5,0.5,0,0.5,1,0.5,1,0,5
2022,"Western Africa","AFW","Liberia","LBR","Reproductive health",1,0.5,0,0.5,0,0,1,0,1,0,4
2022,"Western Africa","AFW","Liberia","LBR","Food security & nutrition",1,0.5,0,1,-,0,1,0.5,1,0,5
2022,"Western Africa","AFW","Liberia","LBR","Gender statistics",1,0.5,0.5,0.5,0,0.5,1,0.5,0.5,0,5
2022,"Western Africa","AFW","Liberia","LBR","Crime & justice",0,0,0,0,0,0,0,0,0,0,0
2022,"Western Africa","AFW","Liberia","LBR","Poverty & income",0.5,0.5,0,0,0,0,1,0,1,0,3
2022,"Western Africa","AFW","Liberia","LBR","National accounts",0.5,0,0.5,0,-,1,1,1,0.5,0,4.5
2022,"Western Africa","AFW","Liberia","LBR","Labor",1,0.5,0.5,1,0,0.5,1,0.5,0.5,0,5.5
2022,"Western Africa","AFW","Liberia","LBR","Price indexes",0.5,0,0.5,0,-,1,1,0.5,0.5,0,4
2022,"Western Africa","AFW","Liberia","LBR","Government finance",0,0,0,0,-,0,0,0,0,0,0
2022,"Western Africa","AFW","Liberia","LBR","Money & banking",0.5,0,0.5,-,-,1,1,1,0.5,0,4.5
2022,"Western Africa","AFW","Liberia","LBR","International trade",0.5,0.5,0.5,-,-,1,1,0.5,0.5,0,5.5
2022,"Western Africa","AFW","Liberia","LBR","Balance of payments",1,0,0.5,-,-,1,1,1,0.5,0,6
2022,"Western Africa","AFW","Liberia","LBR","Agriculture and land use",0.5,0.5,0.5,0,0,1,1,0.5,0.5,0,4.5
2022,"Western Africa","AFW","Liberia","LBR","Resource use",0.5,0,0.5,0,-,1,1,1,1,0,5.5
2022,"Western Africa","AFW","Liberia","LBR","Energy",0,0,0,-,-,0,0,0,0,0,0
2022,"Western Africa","AFW","Liberia","LBR","Pollution",0.5,0,0.5,0,-,1,1,1,0.5,0,4.5
2022,"Western Africa","AFW","Liberia","LBR","Built environment",1,0.5,0.5,0.5,0,0.5,1,0.5,0.5,0,5
2022,"Western Africa","AFW","Liberia","LBR","All Categories",12,5.5,6.5,5,1.5,11,18,10,12,0,81.5
2022,"Western Africa","AFW","Mali","MLI","Population & vital statistics",0.5,0.5,0.5,0.5,0,0.5,1,0.5,0.5,0.5,5
2022,"Western Africa","AFW","Mali","MLI","Education facilities",0.5,0.5,0.5,0,0,0,1,0,0.5,0,3
2022,"Western Africa","AFW","Mali","MLI","Education outcomes",1,0.5,1,0.5,0,0,1,0.5,0.5,0,5
2022,"Western Africa","AFW","Mali","MLI","Health facilities",0.5,0.5,0.5,0.5,0,0,1,0,0.5,0,3.5
2022,"Western Africa","AFW","Mali","MLI","Health outcomes",1,0.5,0.5,0.5,0,0,1,0,0.5,0,4
2022,"Western Africa","AFW","Mali","MLI","Reproductive health",1,0.5,0.5,0.5,0,0,1,0.5,0.5,0,4.5
2022,"Western Africa","AFW","Mali","MLI","Food security & nutrition",1,0.5,0.5,1,-,0,1,0,0.5,0,4.5
2022,"Western Africa","AFW","Mali","MLI","Gender statistics",1,0.5,0.5,0,0,0,1,0,0.5,0,3.5
2022,"Western Africa","AFW","Mali","MLI","Crime & justice",0,0,0,0,0,0,1,0.5,0.5,0,2
2022,"Western Africa","AFW","Mali","MLI","Poverty & income",1,1,1,0,0,0,1,0,0.5,0,4.5
2022,"Western Africa","AFW","Mali","MLI","National accounts",0.5,0.5,0.5,0,-,0,1,0,0.5,0,3
2022,"Western Africa","AFW","Mali","MLI","Labor",1,0.5,1,0.5,0,0,1,0,0.5,0,4.5
2022,"Western Africa","AFW","Mali","MLI","Price indexes",1,0.5,0.5,0,-,0,1,0.5,0.5,0,4.5
2022,"Western Africa","AFW","Mali","MLI","Government finance",1,1,1,0,-,0.5,1,0.5,0.5,0.5,6.5
2022,"Western Africa","AFW","Mali","MLI","Money & banking",0.5,0.5,0.5,-,-,0,1,0,0.5,0,3
2022,"Western Africa","AFW","Mali","MLI","International trade",1,1,1,-,-,0,1,0,0.5,0,5.5
2022,"Western Africa","AFW","Mali","MLI","Balance of payments",1,0.5,1,-,-,0,1,0,0.5,0,5
2022,"Western Africa","AFW","Mali","MLI","Agriculture and land use",0.5,0.5,0.5,0.5,0,0,1,0,0.5,0,3.5
2022,"Western Africa","AFW","Mali","MLI","Resource use",0.5,0.5,0.5,0.5,-,0,1,0,0.5,0,4
2022,"Western Africa","AFW","Mali","MLI","Energy",0.5,0.5,0.5,-,-,0,1,0,0.5,0,3
2022,"Western Africa","AFW","Mali","MLI","Pollution",0,0,0,0,-,0,0,0,0,0,0
2022,"Western Africa","AFW","Mali","MLI","Built environment",1,0.5,0.5,0.5,0,0,1,0.5,0.5,0,4.5
2022,"Western Africa","AFW","Mali","MLI","All Categories",16,11.5,13,6.5,2.5,1,21,3.5,10.5,1,86.5
2022,"Western Africa","AFW","Mauritania","MRT","Population & vital statistics",0.5,0.5,0.5,0,0,0,1,0.5,0.5,0,3.5
2022,"Western Africa","AFW","Mauritania","MRT","Education facilities",0.5,0.5,0.5,0,0,0,1,0.5,0.5,0,3.5
2022,"Western Africa","AFW","Mauritania","MRT","Education outcomes",0.5,0.5,0.5,0,0,0,1,0.5,0.5,0,3.5
2022,"Western Africa","AFW","Mauritania","MRT","Health facilities",0.5,0.5,0.5,0.5,0,0,1,0,0.5,0,3.5
2022,"Western Africa","AFW","Mauritania","MRT","Health outcomes",0.5,0.5,0.5,0.5,0,0,1,0,0.5,0,3.5
2022,"Western Africa","AFW","Mauritania","MRT","Reproductive health",1,0.5,0,0,0,0,1,0.5,0.5,0,3.5
2022,"Western Africa","AFW","Mauritania","MRT","Food security & nutrition",1,0.5,0.5,0.5,-,0,1,0.5,0.5,0,4.5
2022,"Western Africa","AFW","Mauritania","MRT","Gender statistics",0,0,0,0,0,0,0,0,0,0,0
2022,"Western Africa","AFW","Mauritania","MRT","Crime & justice",0,0,0,0,0,0,0,0,0,0,0
2022,"Western Africa","AFW","Mauritania","MRT","Poverty & income",1,0.5,0,1,0,0,1,0.5,0.5,0,4.5
2022,"Western Africa","AFW","Mauritania","MRT","National accounts",0.5,0.5,0.5,0,-,1,1,0.5,0.5,0,4.5
2022,"Western Africa","AFW","Mauritania","MRT","Labor",1,0.5,0.5,0.5,0,0,1,0.5,0.5,0,4.5
2022,"Western Africa","AFW","Mauritania","MRT","Price indexes",0.5,0.5,0.5,0,-,1,1,1,0.5,1,6
2022,"Western Africa","AFW","Mauritania","MRT","Government finance",1,1,1,0,-,0,1,0,0.5,0,5
2022,"Western Africa","AFW","Mauritania","MRT","Money & banking",1,1,1,-,-,0.5,1,0.5,0.5,0.5,7
2022,"Western Africa","AFW","Mauritania","MRT","International trade",0.5,0.5,0.5,-,-,1,1,1,0.5,0,6
2022,"Western Africa","AFW","Mauritania","MRT","Balance of payments",1,1,1,-,-,1,1,1,0.5,1,8.5
2022,"Western Africa","AFW","Mauritania","MRT","Agriculture and land use",0.5,0.5,0.5,0,0,0,1,0,0.5,0,3
2022,"Western Africa","AFW","Mauritania","MRT","Resource use",1,1,1,0,-,0,1,0,0.5,0,4.5
2022,"Western Africa","AFW","Mauritania","MRT","Energy",0.5,0.5,0.5,-,-,0,1,0,0.5,0,3
2022,"Western Africa","AFW","Mauritania","MRT","Pollution",0,0,0,0,-,0,0,0,0,0,0
2022,"Western Africa","AFW","Mauritania","MRT","Built environment",1,0.5,0,1,0,0,1,0.5,0.5,0,4.5
2022,"Western Africa","AFW","Mauritania","MRT","All Categories",14,11.5,10,5.5,2,4.5,19,8,9.5,2.5,86.5
2022,"Western Africa","AFW","Niger","NER","Population & vital statistics",0.5,0.5,0.5,0.5,0,0.5,1,0.5,0.5,0,4.5
2022,"Western Africa","AFW","Niger","NER","Education facilities",0.5,0.5,0.5,0.5,0,0,1,0,0.5,0,3.5
2022,"Western Africa","AFW","Niger","NER","Education outcomes",0.5,0.5,0.5,0.5,0,0,1,0,0.5,0,3.5
2022,"Western Africa","AFW","Niger","NER","Health facilities",1,0.5,0.5,0.5,0.5,0,1,0,0.5,0,4.5
2022,"Western Africa","AFW","Niger","NER","Health outcomes",0.5,0,0,0.5,0,0,1,0.5,0.5,0,3
2022,"Western Africa","AFW","Niger","NER","Reproductive health",1,0,0,0.5,0,0,1,0.5,0.5,0,3.5
2022,"Western Africa","AFW","Niger","NER","Food security & nutrition",1,0.5,0.5,0.5,-,0,1,0.5,0.5,0,4.5
2022,"Western Africa","AFW","Niger","NER","Gender statistics",0.5,0.5,0,0,0,0,1,0.5,0.5,0,3
2022,"Western Africa","AFW","Niger","NER","Crime & justice",1,0,0.5,0,0,0,1,0.5,0.5,0,3.5
2022,"Western Africa","AFW","Niger","NER","Poverty & income",0.5,0.5,0,0.5,0,0,1,0.5,0.5,0,3.5
2022,"Western Africa","AFW","Niger","NER","National accounts",0.5,0.5,0.5,0,-,0,1,0,0.5,0,3.5
2022,"Western Africa","AFW","Niger","NER","Labor",1,0,0,0.5,0,0,1,0.5,0.5,0,3.5
2022,"Western Africa","AFW","Niger","NER","Price indexes",0.5,0.5,0.5,0,-,0.5,1,0.5,0.5,0,4
2022,"Western Africa","AFW","Niger","NER","Government finance",1,1,1,0,-,0,1,0,0.5,0,5
2022,"Western Africa","AFW","Niger","NER","Money & banking",0.5,0.5,0.5,-,-,0,1,0,0.5,0,3
2022,"Western Africa","AFW","Niger","NER","International trade",0.5,0.5,0.5,-,-,0,1,0,0.5,0,4
2022,"Western Africa","AFW","Niger","NER","Balance of payments",0.5,0.5,0.5,-,-,0,1,0,0.5,0,3
2022,"Western Africa","AFW","Niger","NER","Agriculture and land use",0.5,0.5,0.5,0.5,0,0,1,0,0.5,0,3.5
2022,"Western Africa","AFW","Niger","NER","Resource use",1,0.5,0.5,0.5,-,0,1,0.5,0.5,0,4.5
2022,"Western Africa","AFW","Niger","NER","Energy",0.5,0.5,0.5,-,-,0,1,0,0.5,0,3
2022,"Western Africa","AFW","Niger","NER","Pollution",0,0,0,0,-,0,0,0,0,0,0
2022,"Western Africa","AFW","Niger","NER","Built environment",1,0,0,0,0,0,1,0.5,0.5,0,3
2022,"Western Africa","AFW","Niger","NER","All Categories",14.5,8.5,8,6,2,1,21,5.5,10.5,0,77
2022,"Western Africa","AFW","Nigeria","NGA","Population & vital statistics",1,0.5,0.5,0.5,0,0,1,0.5,0.5,0,4.5
2022,"Western Africa","AFW","Nigeria","NGA","Education facilities",0.5,0.5,0.5,0.5,0,0,1,0.5,0.5,0,4
2022,"Western Africa","AFW","Nigeria","NGA","Education outcomes",1,0.5,0.5,0.5,0,0,1,0.5,0.5,0,4.5
2022,"Western Africa","AFW","Nigeria","NGA","Health facilities",0.5,0.5,0.5,0.5,0,0,1,0,0.5,0,3.5
2022,"Western Africa","AFW","Nigeria","NGA","Health outcomes",1,0.5,0.5,0.5,0,0,1,0.5,0.5,0,4.5
2022,"Western Africa","AFW","Nigeria","NGA","Reproductive health",1,0.5,0.5,0.5,0,0,1,0.5,0.5,0,4.5
2022,"Western Africa","AFW","Nigeria","NGA","Food security & nutrition",1,0.5,0,0,-,0,1,0.5,0.5,0,3.5
2022,"Western Africa","AFW","Nigeria","NGA","Gender statistics",1,0.5,0.5,0.5,0,0,1,0.5,0.5,0,4.5
2022,"Western Africa","AFW","Nigeria","NGA","Crime & justice",1,0.5,0.5,0.5,0,0.5,1,0.5,0.5,0,5
2022,"Western Africa","AFW","Nigeria","NGA","Poverty & income",1,0.5,0,1,0,1,1,0.5,0.5,0,5.5
2022,"Western Africa","AFW","Nigeria","NGA","National accounts",1,1,1,0,-,1,1,0.5,0.5,0,6.5
2022,"Western Africa","AFW","Nigeria","NGA","Labor",1,1,1,0,0,1,1,0,0.5,0,5.5
2022,"Western Africa","AFW","Nigeria","NGA","Price indexes",0.5,0.5,0.5,0,-,1,1,0.5,0.5,0,4.5
2022,"Western Africa","AFW","Nigeria","NGA","Government finance",1,1,1,0,-,1,1,0.5,1,0,7
2022,"Western Africa","AFW","Nigeria","NGA","Money & banking",1,1,1,-,-,1,1,0.5,0.5,0,7
2022,"Western Africa","AFW","Nigeria","NGA","International trade",1,0.5,0.5,-,-,0.5,1,0,0.5,0,5
2022,"Western Africa","AFW","Nigeria","NGA","Balance of payments",1,1,1,-,-,1,1,0.5,1,0,7.5
2022,"Western Africa","AFW","Nigeria","NGA","Agriculture and land use",0.5,0,0.5,0,0,0,1,0.5,0.5,0,3
2022,"Western Africa","AFW","Nigeria","NGA","Resource use",0.5,0.5,0.5,0.5,-,0.5,1,0.5,0.5,0,5
2022,"Western Africa","AFW","Nigeria","NGA","Energy",0,0,0,-,-,0,0,0,0,0,0
2022,"Western Africa","AFW","Nigeria","NGA","Pollution",0,0,0,0,-,0,0,0,0,0,0
2022,"Western Africa","AFW","Nigeria","NGA","Built environment",1,0.5,0.5,1,0,0,1,0,0.5,0,4.5
2022,"Western Africa","AFW","Nigeria","NGA","All Categories",17.5,12,11.5,8,3,8.5,20,8,11,0,99.5
2022,"Western Africa","AFW","Senegal","SEN","Population & vital statistics",1,0.5,0.5,0.5,0,0.5,1,0.5,0.5,0.5,5.5
2022,"Western Africa","AFW","Senegal","SEN","Education facilities",1,0.5,0.5,0.5,0,0,1,0.5,0.5,1,5.5
2022,"Western Africa","AFW","Senegal","SEN","Education outcomes",0.5,0.5,0.5,0.5,0,0,1,0,0.5,1,4.5
2022,"Western Africa","AFW","Senegal","SEN","Health facilities",1,0.5,0.5,0.5,0,0,1,0,0.5,1,5
2022,"Western Africa","AFW","Senegal","SEN","Health outcomes",0.5,0.5,0.5,0,0,0,1,0.5,0.5,1,4.5
2022,"Western Africa","AFW","Senegal","SEN","Reproductive health",1,0.5,0.5,0.5,0,0,1,0,0.5,1,5
2022,"Western Africa","AFW","Senegal","SEN","Food security & nutrition",1,1,1,0,-,0,1,0,0.5,1,6
2022,"Western Africa","AFW","Senegal","SEN","Gender statistics",1,0.5,0.5,0.5,0,0,1,0.5,0.5,1,5.5
2022,"Western Africa","AFW","Senegal","SEN","Crime & justice",1,0.5,0.5,0,0,0,1,0.5,0.5,1,5
2022,"Western Africa","AFW","Senegal","SEN","Poverty & income",1,0.5,0.5,0,0,0,1,0.5,0.5,1,5
2022,"Western Africa","AFW","Senegal","SEN","National accounts",0.5,0.5,0.5,0,-,0,1,0.5,0.5,0.5,4.5
2022,"Western Africa","AFW","Senegal","SEN","Labor",1,0.5,0.5,0.5,0,0,1,0,0.5,1,5
2022,"Western Africa","AFW","Senegal","SEN","Price indexes",1,1,1,0,-,1,1,0,0.5,1,7
2022,"Western Africa","AFW","Senegal","SEN","Government finance",1,1,1,0,-,0,1,0,0.5,0,5
2022,"Western Africa","AFW","Senegal","SEN","Money & banking",1,1,0.5,-,-,0.5,1,0.5,0.5,0.5,6.5
2022,"Western Africa","AFW","Senegal","SEN","International trade",1,1,1,-,-,1,1,0.5,0.5,1,8
2022,"Western Africa","AFW","Senegal","SEN","Balance of payments",1,1,1,-,-,0,1,0,0.5,0,5.5
2022,"Western Africa","AFW","Senegal","SEN","Agriculture and land use",0,0,0,0,0,0,0,0,0,0,0
2022,"Western Africa","AFW","Senegal","SEN","Resource use",1,1,1,0,-,0,1,0,0.5,1,5.5
2022,"Western Africa","AFW","Senegal","SEN","Energy",0,0,0,-,-,0,0,0,0,0,0
2022,"Western Africa","AFW","Senegal","SEN","Pollution",0.5,0,0.5,0,-,0,1,0,0.5,1,3.5
2022,"Western Africa","AFW","Senegal","SEN","Built environment",1,0.5,1,0,0,0,1,0,0.5,1,5
2022,"Western Africa","AFW","Senegal","SEN","All Categories",18,13,13.5,5,3.5,3,20,4.5,10,16.5,107
2022,"Western Africa","AFW","Sierra Leone","SLE","Population & vital statistics",1,0,0,0.5,1,0,1,0.5,0.5,1,5.5
2022,"Western Africa","AFW","Sierra Leone","SLE","Education facilities",1,0.5,0.5,0.5,1,0,1,0,0.5,0.5,5.5
2022,"Western Africa","AFW","Sierra Leone","SLE","Education outcomes",1,0.5,0.5,0.5,0.5,0,1,0.5,0.5,0.5,5.5
2022,"Western Africa","AFW","Sierra Leone","SLE","Health facilities",1,0.5,0,0,1,0,1,0.5,0.5,0.5,5
2022,"Western Africa","AFW","Sierra Leone","SLE","Health outcomes",1,0.5,0.5,1,1,0,1,0,0.5,1,6.5
2022,"Western Africa","AFW","Sierra Leone","SLE","Reproductive health",1,0.5,0.5,0.5,0.5,0,1,0,0.5,1,5.5
2022,"Western Africa","AFW","Sierra Leone","SLE","Food security & nutrition",1,0.5,0,0,-,0,1,0,0.5,1,4.5
2022,"Western Africa","AFW","Sierra Leone","SLE","Gender statistics",1,0.5,0,0.5,0.5,0.5,1,0.5,0.5,0.5,5.5
2022,"Western Africa","AFW","Sierra Leone","SLE","Crime & justice",0.5,0.5,0,0.5,0,0,1,0.5,0.5,1,4.5
2022,"Western Africa","AFW","Sierra Leone","SLE","Poverty & income",0.5,0.5,0,0.5,0.5,0,1,0,0.5,1,4.5
2022,"Western Africa","AFW","Sierra Leone","SLE","National accounts",0.5,0.5,0.5,0,-,0,1,0,0.5,1,4.5
2022,"Western Africa","AFW","Sierra Leone","SLE","Labor",1,0.5,0.5,0.5,0.5,0,1,0.5,0.5,1,6
2022,"Western Africa","AFW","Sierra Leone","SLE","Price indexes",1,0.5,0.5,0,-,0,1,0,0.5,1,5
2022,"Western Africa","AFW","Sierra Leone","SLE","Government finance",1,0.5,0.5,0,-,0,1,0,0.5,1,5
2022,"Western Africa","AFW","Sierra Leone","SLE","Money & banking",1,0.5,0.5,-,-,0.5,0.5,0.5,0.5,0.5,5.5
2022,"Western Africa","AFW","Sierra Leone","SLE","International trade",0.5,0,0,-,-,0,1,0.5,0.5,1,4.5
2022,"Western Africa","AFW","Sierra Leone","SLE","Balance of payments",1,0.5,1,-,-,0.5,1,0.5,0.5,1,7
2022,"Western Africa","AFW","Sierra Leone","SLE","Agriculture and land use",0.5,0,0.5,0.5,0.5,0,1,0.5,0.5,1,5
2022,"Western Africa","AFW","Sierra Leone","SLE","Resource use",0.5,0.5,0.5,0,-,0,1,0.5,0.5,0.5,4.5
2022,"Western Africa","AFW","Sierra Leone","SLE","Energy",0,0,0,-,-,0,0,0,0,0,0
2022,"Western Africa","AFW","Sierra Leone","SLE","Pollution",0,0,0,0,-,0,0,0,0,0,0
2022,"Western Africa","AFW","Sierra Leone","SLE","Built environment",1,0.5,0,0.5,0.5,0,1,0.5,0.5,1,5.5
2022,"Western Africa","AFW","Sierra Leone","SLE","All Categories",17,8.5,6.5,7.5,11.5,1.5,19.5,6,10,17,105
2022,"Western Africa","AFW","Togo","TGO","Population & vital statistics",0.5,0.5,0.5,0,0,0,1,0,0.5,0,3
2022,"Western Africa","AFW","Togo","TGO","Education facilities",1,1,1,0.5,0.5,0,1,0.5,0.5,0,6
2022,"Western Africa","AFW","Togo","TGO","Education outcomes",0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0,5
2022,"Western Africa","AFW","Togo","TGO","Health facilities",0.5,0.5,0.5,0.5,0,0,1,0.5,0.5,0,4
2022,"Western Africa","AFW","Togo","TGO","Health outcomes",0.5,0,0,0.5,0,0,1,0.5,0.5,0,3
2022,"Western Africa","AFW","Togo","TGO","Reproductive health",1,0,0,0.5,0,0,1,0.5,0.5,0,3.5
2022,"Western Africa","AFW","Togo","TGO","Food security & nutrition",0.5,0,0,0.5,-,0,1,0,0.5,0,3
2022,"Western Africa","AFW","Togo","TGO","Gender statistics",0.5,0,0,0,0,0,1,0.5,0.5,0,2.5
2022,"Western Africa","AFW","Togo","TGO","Crime & justice",0.5,0.5,0.5,0.5,0,0,1,0.5,0.5,0,4
2022,"Western Africa","AFW","Togo","TGO","Poverty & income",1,0.5,0.5,1,0,0,1,0.5,0.5,0,5
2022,"Western Africa","AFW","Togo","TGO","National accounts",0.5,0.5,0.5,0,-,0.5,1,0.5,0.5,0,4.5
2022,"Western Africa","AFW","Togo","TGO","Labor",1,0,0,0.5,0,0,1,0.5,0.5,0,3.5
2022,"Western Africa","AFW","Togo","TGO","Price indexes",0.5,0.5,0.5,0,-,0.5,1,0.5,0.5,0,4.5
2022,"Western Africa","AFW","Togo","TGO","Government finance",1,0.5,0.5,0,-,0,1,0.5,0.5,0,4.5
2022,"Western Africa","AFW","Togo","TGO","Money & banking",1,1,0.5,-,-,0.5,1,0.5,0.5,0,6
2022,"Western Africa","AFW","Togo","TGO","International trade",0.5,0.5,0.5,-,-,0,1,0.5,0.5,0,4.5
2022,"Western Africa","AFW","Togo","TGO","Balance of payments",1,1,0.5,-,-,0,1,0.5,0.5,0,5.5
2022,"Western Africa","AFW","Togo","TGO","Agriculture and land use",0.5,0.5,0.5,0.5,0,0.5,1,0.5,0.5,0,4.5
2022,"Western Africa","AFW","Togo","TGO","Resource use",0.5,0.5,0.5,0,-,0,1,0.5,0.5,0,4
2022,"Western Africa","AFW","Togo","TGO","Energy",0.5,0.5,0.5,-,-,0,1,0.5,0.5,0,3.5
2022,"Western Africa","AFW","Togo","TGO","Pollution",0.5,0.5,0.5,0,-,0,1,0.5,0.5,0,3.5
2022,"Western Africa","AFW","Togo","TGO","Built environment",1,0.5,0.5,0,0,0,1,0.5,0.5,0,4
2022,"Western Africa","AFW","Togo","TGO","All Categories",15,10,9,7,5,2.5,22,10,11,0,91.5
2022,"Caribbean","AMC","Anguilla","AIA","Population & vital statistics",0.5,0.5,0.5,0,-,1,1,0.5,1,0,5.5
2022,"Caribbean","AMC","Anguilla","AIA","Education facilities",0,0,0,0,-,0,0,0,0,0,0
2022,"Caribbean","AMC","Anguilla","AIA","Education outcomes",0,0,0,0,-,0,0,0,0,0,0
2022,"Caribbean","AMC","Anguilla","AIA","Health facilities",0,0,0,0,-,0,0,0,0,0,0
2022,"Caribbean","AMC","Anguilla","AIA","Health outcomes",0,0,0,0,-,0,0,0,0,0,0
2022,"Caribbean","AMC","Anguilla","AIA","Reproductive health",0,0,0,0,-,0,0,0,0,0,0
2022,"Caribbean","AMC","Anguilla","AIA","Food security & nutrition",0,0,0,-,-,0,0,0,0,0,0
2022,"Caribbean","AMC","Anguilla","AIA","Gender statistics",0.5,0,0.5,0,-,0,1,0.5,0.5,0,3
2022,"Caribbean","AMC","Anguilla","AIA","Crime & justice",0,0,0,0,-,0,0,0,0,0,0
2022,"Caribbean","AMC","Anguilla","AIA","Poverty & income",0,0,0,0,-,0,0,0,0,0,0
2022,"Caribbean","AMC","Anguilla","AIA","National accounts",0.5,0.5,0.5,-,-,1,1,0.5,0.5,0,5.5
2022,"Caribbean","AMC","Anguilla","AIA","Labor",0,0,0,0,-,0,0,0,0,0,0
2022,"Caribbean","AMC","Anguilla","AIA","Price indexes",0.5,0.5,0.5,-,-,0,1,0.5,0.5,0,3.5
2022,"Caribbean","AMC","Anguilla","AIA","Government finance",1,1,1,-,-,0,1,0,0,0,5
2022,"Caribbean","AMC","Anguilla","AIA","Money & banking",0.5,0,0.5,-,-,0,1,1,0.5,0,3.5
2022,"Caribbean","AMC","Anguilla","AIA","International trade",0,0,0,-,-,0,0,0,0,0,0
2022,"Caribbean","AMC","Anguilla","AIA","Balance of payments",1,0.5,1,-,-,1,1,0.5,0.5,0,6.5
2022,"Caribbean","AMC","Anguilla","AIA","Agriculture and land use",0.5,0.5,0.5,0,-,1,1,0.5,0.5,0,5
2022,"Caribbean","AMC","Anguilla","AIA","Resource use",0.5,0.5,0.5,-,-,1,1,0.5,0.5,0,5.5
