STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,MEASURE,UNIT_MEASURE,SECTOR,EDITION,REGULATORY_CATEGORY,CATEGORY,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,PRICE_BASE,BASE_PER
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,ISR,EPE,IX,_Z,2023,P_O,REG,2014,0.04,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,ISR,EPE,IX,_Z,2023,P_O,REG,2021,0.22,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,ISR,EPE,IX,_Z,2023,P_SA,REG,2014,0.15,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,ISR,EPE,IX,_Z,2023,P_SA,REG,2021,0.24,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,ISR,EPE,IX,_Z,2023,P_TR,REG,2014,0.17,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,ISR,EPE,IX,_Z,2023,P_TR,REG,2021,0.29,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,ISR,EPE,IX,_Z,2023,S_M,REG,2014,0.43,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,ISR,EPE,IX,_Z,2023,S_M,REG,2021,0.51,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,ISR,EPE,IX,_Z,2023,S_O,REG,2014,0.04,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,ISR,EPE,IX,_Z,2023,S_O,REG,2021,0.22,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,ISR,EPE,IX,_Z,2023,S_SA,REG,2017,0.24,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,ISR,EPE,IX,_Z,2023,S_SA,REG,2014,0.15,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,ISR,EPE,IX,_Z,2023,S_TR,REG,2014,0.16,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,ISR,EPE,IX,_Z,2023,S_TR,REG,2021,0.29,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,ITA,EPE,IX,_Z,2023,P,REG,2014,1.45,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,ITA,EPE,IX,_Z,2023,P,REG,2021,2.71,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,ITA,EPE,IX,_Z,2023,S,REG,2014,1.48,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,ITA,EPE,IX,_Z,2023,S,REG,2021,2.71,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,ITA,EPE,IX,_Z,2023,P_M,REG,2014,0.42,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,ITA,EPE,IX,_Z,2023,P_M,REG,2021,0.85,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,ITA,EPE,IX,_Z,2023,P_O,REG,2014,0.26,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,ITA,EPE,IX,_Z,2023,P_O,REG,2021,0.58,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,ITA,EPE,IX,_Z,2023,P_SA,REG,2014,0.47,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,ITA,EPE,IX,_Z,2023,P_SA,REG,2021,0.73,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,ITA,EPE,IX,_Z,2023,P_TR,REG,2014,0.29,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,ITA,EPE,IX,_Z,2023,P_TR,REG,2021,0.56,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,ITA,EPE,IX,_Z,2023,S_M,REG,2017,0.66,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,ITA,EPE,IX,_Z,2023,S_M,REG,2014,0.42,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,ITA,EPE,IX,_Z,2023,S_O,REG,2014,0.26,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,ITA,EPE,IX,_Z,2023,S_O,REG,2021,0.58,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,ITA,EPE,IX,_Z,2023,S_SA,REG,2014,0.47,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,ITA,EPE,IX,_Z,2023,S_SA,REG,2021,0.73,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,ITA,EPE,IX,_Z,2023,S_TR,REG,2014,0.33,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,ITA,EPE,IX,_Z,2023,S_TR,REG,2021,0.56,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,JPN,EPE,IX,_Z,2023,P,REG,2017,1.89,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,JPN,EPE,IX,_Z,2023,P,REG,2014,0.49,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,JPN,EPE,IX,_Z,2023,S,REG,2014,0.44,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,JPN,EPE,IX,_Z,2023,S,REG,2021,2.1,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,JPN,EPE,IX,_Z,2023,P_M,REG,2014,0.19,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,JPN,EPE,IX,_Z,2023,P_M,REG,2021,0.72,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,JPN,EPE,IX,_Z,2023,P_O,REG,2014,0.04,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,JPN,EPE,IX,_Z,2023,P_O,REG,2021,0.35,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,JPN,EPE,IX,_Z,2023,P_SA,REG,2014,0.25,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,JPN,EPE,IX,_Z,2023,P_SA,REG,2021,0.59,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,JPN,EPE,IX,_Z,2023,P_TR,REG,2014,0,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,JPN,EPE,IX,_Z,2023,P_TR,REG,2021,0.51,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,JPN,EPE,IX,_Z,2023,S_M,REG,2017,0.72,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,JPN,EPE,IX,_Z,2023,S_M,REG,2014,0.19,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,JPN,EPE,IX,_Z,2023,S_O,REG,2014,0.04,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,JPN,EPE,IX,_Z,2023,S_O,REG,2021,0.34,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,JPN,EPE,IX,_Z,2023,S_SA,REG,2017,0.49,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,JPN,EPE,IX,_Z,2023,S_SA,REG,2014,0.2,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,JPN,EPE,IX,_Z,2023,S_TR,REG,2014,0,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,JPN,EPE,IX,_Z,2023,S_TR,REG,2021,0.51,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,KOR,EPE,IX,_Z,2023,P,REG,2014,0.91,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,KOR,EPE,IX,_Z,2023,P,REG,2021,2.18,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,KOR,EPE,IX,_Z,2023,S,REG,2014,0.86,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,KOR,EPE,IX,_Z,2023,S,REG,2021,2.18,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,KOR,EPE,IX,_Z,2023,P_M,REG,2014,0.16,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,KOR,EPE,IX,_Z,2023,P_M,REG,2021,0.39,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,KOR,EPE,IX,_Z,2023,P_O,REG,2014,0.15,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,KOR,EPE,IX,_Z,2023,P_O,REG,2021,0.66,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,KOR,EPE,IX,_Z,2023,P_SA,REG,2014,0.37,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,KOR,EPE,IX,_Z,2023,P_SA,REG,2021,0.74,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,KOR,EPE,IX,_Z,2023,P_TR,REG,2014,0.22,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,KOR,EPE,IX,_Z,2023,P_TR,REG,2021,0.39,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,KOR,EPE,IX,_Z,2023,S_M,REG,2014,0.16,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,KOR,EPE,IX,_Z,2023,S_M,REG,2021,0.39,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,KOR,EPE,IX,_Z,2023,S_O,REG,2014,0.15,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,KOR,EPE,IX,_Z,2023,S_O,REG,2021,0.66,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,KOR,EPE,IX,_Z,2023,S_SA,REG,2017,0.5,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,KOR,EPE,IX,_Z,2023,S_SA,REG,2014,0.35,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,KOR,EPE,IX,_Z,2023,S_TR,REG,2014,0.21,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,KOR,EPE,IX,_Z,2023,S_TR,REG,2021,0.39,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LVA,EPE,IX,_Z,2023,P,REG,2017,0.2,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LVA,EPE,IX,_Z,2023,S,REG,2017,0.2,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LVA,EPE,IX,_Z,2023,P_M,REG,2017,0,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LVA,EPE,IX,_Z,2023,P_O,REG,2017,0.04,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LVA,EPE,IX,_Z,2023,P_SA,REG,2017,0.09,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LVA,EPE,IX,_Z,2023,P_TR,REG,2017,0.06,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LVA,EPE,IX,_Z,2023,S_M,REG,2017,0,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LVA,EPE,IX,_Z,2023,S_O,REG,2017,0.04,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LVA,EPE,IX,_Z,2023,S_SA,REG,2017,0.09,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LVA,EPE,IX,_Z,2023,S_TR,REG,2017,0.06,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LTU,EPE,IX,_Z,2023,P,REG,2017,0.55,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LTU,EPE,IX,_Z,2023,S,REG,2017,0.52,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LTU,EPE,IX,_Z,2023,P_M,REG,2017,0.21,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LTU,EPE,IX,_Z,2023,P_O,REG,2017,0.04,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LTU,EPE,IX,_Z,2023,P_SA,REG,2017,0.13,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LTU,EPE,IX,_Z,2023,P_TR,REG,2017,0.17,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LTU,EPE,IX,_Z,2023,S_M,REG,2017,0.21,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LTU,EPE,IX,_Z,2023,S_O,REG,2017,0.04,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LTU,EPE,IX,_Z,2023,S_SA,REG,2017,0.1,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LTU,EPE,IX,_Z,2023,S_TR,REG,2017,0.17,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LUX,EPE,IX,_Z,2023,P,REG,2014,0.75,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LUX,EPE,IX,_Z,2023,P,REG,2021,0.85,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LUX,EPE,IX,_Z,2023,S,REG,2014,0.79,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LUX,EPE,IX,_Z,2023,S,REG,2021,0.85,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LUX,EPE,IX,_Z,2023,P_M,REG,2014,0.17,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LUX,EPE,IX,_Z,2023,P_M,REG,2021,0.17,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LUX,EPE,IX,_Z,2023,P_O,REG,2017,0.04,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LUX,EPE,IX,_Z,2023,P_O,REG,2014,0.04,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LUX,EPE,IX,_Z,2023,P_SA,REG,2014,0.31,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LUX,EPE,IX,_Z,2023,P_SA,REG,2021,0.31,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LUX,EPE,IX,_Z,2023,P_TR,REG,2014,0.22,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LUX,EPE,IX,_Z,2023,P_TR,REG,2021,0.33,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LUX,EPE,IX,_Z,2023,S_M,REG,2014,0.17,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LUX,EPE,IX,_Z,2023,S_M,REG,2021,0.17,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LUX,EPE,IX,_Z,2023,S_O,REG,2014,0.04,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LUX,EPE,IX,_Z,2023,S_O,REG,2021,0.04,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LUX,EPE,IX,_Z,2023,S_SA,REG,2014,0.31,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LUX,EPE,IX,_Z,2023,S_SA,REG,2021,0.31,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LUX,EPE,IX,_Z,2023,S_TR,REG,2017,0.21,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LUX,EPE,IX,_Z,2023,S_TR,REG,2014,0.27,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,MEX,EPE,IX,_Z,2023,P,REG,2014,1.23,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,MEX,EPE,IX,_Z,2023,P,REG,2021,1.9,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,MEX,EPE,IX,_Z,2023,S,REG,2014,2.68,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,MEX,EPE,IX,_Z,2023,S,REG,2021,3,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,MEX,EPE,IX,_Z,2023,P_M,REG,2014,0,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,MEX,EPE,IX,_Z,2023,P_M,REG,2021,0.26,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,MEX,EPE,IX,_Z,2023,P_O,REG,2017,0.35,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,MEX,EPE,IX,_Z,2023,P_O,REG,2014,0.43,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,MEX,EPE,IX,_Z,2023,P_SA,REG,2014,0.44,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,MEX,EPE,IX,_Z,2023,P_SA,REG,2021,0.59,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,MEX,EPE,IX,_Z,2023,P_TR,REG,2014,0.35,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,MEX,EPE,IX,_Z,2023,P_TR,REG,2021,0.52,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,MEX,EPE,IX,_Z,2023,S_M,REG,2014,0.9,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,MEX,EPE,IX,_Z,2023,S_M,REG,2021,0.97,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,MEX,EPE,IX,_Z,2023,S_O,REG,2017,0.62,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,MEX,EPE,IX,_Z,2023,S_O,REG,2014,0.64,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,MEX,EPE,IX,_Z,2023,S_SA,REG,2014,0.65,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,MEX,EPE,IX,_Z,2023,S_SA,REG,2021,0.72,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,MEX,EPE,IX,_Z,2023,S_TR,REG,2014,0.49,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,MEX,EPE,IX,_Z,2023,S_TR,REG,2021,0.62,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,NLD,EPE,IX,_Z,2023,P,REG,2014,0.93,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,NLD,EPE,IX,_Z,2023,P,REG,2021,1.7,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,NLD,EPE,IX,_Z,2023,S,REG,2014,0.91,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,NLD,EPE,IX,_Z,2023,S,REG,2021,1.61,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,NLD,EPE,IX,_Z,2023,P_M,REG,2014,0.23,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,NLD,EPE,IX,_Z,2023,P_M,REG,2021,0.29,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,NLD,EPE,IX,_Z,2023,P_O,REG,2014,0,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,NLD,EPE,IX,_Z,2023,P_O,REG,2021,0.47,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,NLD,EPE,IX,_Z,2023,P_SA,REG,2014,0.52,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,NLD,EPE,IX,_Z,2023,P_SA,REG,2021,0.64,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,NLD,EPE,IX,_Z,2023,P_TR,REG,2014,0.19,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,NLD,EPE,IX,_Z,2023,P_TR,REG,2021,0.31,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,NLD,EPE,IX,_Z,2023,S_M,REG,2014,0.23,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,NLD,EPE,IX,_Z,2023,S_M,REG,2021,0.27,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,NLD,EPE,IX,_Z,2023,S_O,REG,2014,0,A,0,_Z,
